temperature,pressure,mass_ratio,H2S_conv,CS2_conv,naphthalene,p_Xylene,toluene,benzene,H2S,methane
280,26,1.04,0.0006017006374846654,0.42857142857142855,0.0002,0.0001,0.0004,0.0005,25.4148,56.1617
290,26,1.04,0.0007236211654438517,0.5,0.0002,0.0001,0.0005,0.0008,25.4132,56.1609
300,26,1.04,0.0008652062946868723,0.5636363636363636,0.0003,0.0001,0.0007,0.001,25.4115,56.16
310,26,1.04,0.001026456025213448,0.6307692307692307,0.0004,0.0002,0.0009,0.0014,25.4096,56.1591
320,26,1.04,0.0012113032772805966,0.6818181818181819,0.0005,0.0002,0.0011,0.0018,25.4075,56.158
330,26,1.04,0.001419748050888319,0.7333333333333334,0.0007,0.0002,0.0014,0.0022,25.4053,56.1569
340,26,1.04,0.0016557232662932136,0.7761904761904762,0.0008,0.0003,0.0018,0.0027,25.4028,56.1556
350,26,1.04,0.0019192289234952807,0.8114754098360656,0.001,0.0004,0.0021,0.0033,25.4,56.1542
360,26,1.04,0.002214197942751399,0.8434163701067615,0.0012,0.0004,0.0026,0.004,25.397,56.1526
370,26,1.04,0.0025406303240615687,0.8699690402476781,0.0014,0.0005,0.0031,0.0047,25.3936,56.1509
380,26,1.04,0.0029063919079391274,0.8943089430894309,0.0016,0.0006,0.0036,0.0055,25.3899,56.149
390,26,1.04,0.0033075497741273364,0.9142857142857144,0.0019,0.0007,0.0042,0.0064,25.3858,56.1469
400,26,1.04,0.0037441039226264756,0.930672268907563,0.0022,0.0008,0.0048,0.0074,25.3814,56.1447
410,26,1.04,0.004227853114206481,0.9442379182156133,0.0025,0.0009,0.0055,0.0085,25.3764,56.1421
420,26,1.04,0.0047548644286107555,0.956953642384106,0.0029,0.0011,0.0063,0.0096,25.3709,56.1393
430,26,1.04,0.005325137865839158,0.9660265878877401,0.0032,0.0012,0.0071,0.0109,25.3649,56.1363
440,26,1.04,0.005942606346148567,0.9721854304635761,0.0036,0.0014,0.008,0.0123,25.3584,56.133
450,26,1.04,0.006611202789795862,0.9785714285714286,0.0041,0.0015,0.0089,0.0137,25.3513,56.1293
460,26,1.04,0.007326994276523884,0.9828326180257511,0.0045,0.0017,0.0099,0.0153,25.3437,56.1254
470,26,1.04,0.00809784664684653,0.9864077669902913,0.005,0.0019,0.011,0.0169,25.3354,56.1212
480,26,1.04,0.008923759900763661,0.9894273127753304,0.0055,0.0021,0.0122,0.0187,25.3264,56.1167
490,26,1.04,0.009804734038275278,0.9911788291900561,0.0061,0.0023,0.0134,0.0206,25.3169,56.1118
500,26,1.04,0.010744701979638118,0.993411420204978,0.0067,0.0025,0.0147,0.0226,25.3067,56.1066
510,26,1.04,0.011743663724852041,0.9946416610850637,0.0073,0.0028,0.0161,0.0248,25.2958,56.101
520,26,1.04,0.01279768635366059,0.995697602950215,0.008,0.003,0.0176,0.027,25.2842,56.0952
530,26,1.04,0.01391463570657696,0.9960429621254946,0.0087,0.0033,0.0191,0.0294,25.272,56.0889
540,26,1.04,0.015094511783601433,0.9968733715476812,0.0094,0.0036,0.0207,0.0319,25.259,56.0823
550,26,1.04,0.01633731458473387,0.9975926817525277,0.0102,0.0038,0.0225,0.0346,25.2454,56.0754
560,26,1.04,0.01764304410997427,0.9977708426214891,0.011,0.0042,0.0243,0.0373,25.231,56.0681
570,26,1.04,0.01901170035932249,0.9983450558543648,0.0119,0.0045,0.0262,0.0402,25.2159,56.0604
580,26,1.04,0.02044721625303555,0.9984609465178914,0.0128,0.0048,0.0281,0.0433,25.2001,56.0523
590,26,1.04,0.021945658870856578,0.9985663082437276,0.0138,0.0052,0.0302,0.0465,25.1836,56.0439
600,26,1.04,0.023510961133042303,0.9986617597858816,0.0147,0.0055,0.0324,0.0498,25.1664,56.0351
610,26,1.04,0.025139190119336133,0.9990613266583228,0.0158,0.0059,0.0346,0.0533,25.1484,56.026
620,26,1.04,0.026838211670251265,0.9991207502930831,0.0168,0.0063,0.037,0.0568,25.1297,56.0165
630,26,1.04,0.028600159945274355,0.9991749174917491,0.0179,0.0067,0.0394,0.0606,25.1102,56.0066
640,26,1.04,0.03042503494440555,0.9992244053774559,0.0191,0.0072,0.0419,0.0645,25.09,55.9963
650,26,1.04,0.03232070250815804,0.999269895351667,0.0203,0.0076,0.0445,0.0685,25.0691,55.9856
660,26,1.04,0.034283229716275385,0.9993116108306562,0.0215,0.0081,0.0472,0.0726,25.0475,55.9746
670,26,1.04,0.036308683648500685,0.9995667244367418,0.0228,0.0086,0.05,0.0769,25.0251,55.9632
680,26,1.04,0.03840099722509068,0.9995903318312167,0.0241,0.0091,0.0529,0.0814,25.002,55.9515
690,26,1.04,0.040556237525788644,0.9996121024049651,0.0254,0.0096,0.0559,0.086,24.9782,55.9394
700,26,1.04,0.04278227039110805,0.9996322853465711,0.0268,0.0101,0.059,0.0907,24.9537,55.9269
710,26,1.04,0.04506729706027868,0.9996508989352418,0.0283,0.0106,0.0621,0.0955,24.9284,55.914
720,26,1.04,0.04741525045355727,0.9996682149966822,0.0297,0.0112,0.0653,0.1005,24.9025,55.9008
730,26,1.04,0.04982613057094382,0.9996842936069456,0.0313,0.0118,0.0687,0.1056,24.8759,55.8872
740,26,1.04,0.052303870332695214,0.9996992028876523,0.0328,0.0123,0.0721,0.1109,24.8485,55.8733
750,26,1.04,0.054840603898297695,0.9997131382673552,0.0344,0.0129,0.0756,0.1162,24.8205,55.8591
760,26,1.04,0.0574363312677514,0.9997261024376883,0.036,0.0136,0.0792,0.1217,24.7918,55.8445
770,26,1.04,0.0600949853613132,0.999738219895288,0.0377,0.0142,0.0828,0.1274,24.7624,55.8295
780,26,1.04,0.06281263325872609,0.9997495617330329,0.0394,0.0148,0.0866,0.1331,24.7324,55.8142
790,26,1.04,0.0655892749599902,0.9997601630890994,0.0411,0.0155,0.0904,0.139,24.7018,55.7986
800,26,1.04,0.06842491046510567,0.9997700885159214,0.0429,0.0162,0.0943,0.145,24.6704,55.7827
810,26,1.04,0.0713156068538155,0.9997794198742693,0.0447,0.0168,0.0983,0.1512,24.6385,55.7664
820,26,1.04,0.07426529704637654,0.9997881580341066,0.0466,0.0175,0.1024,0.1574,24.6059,55.7498
830,26,1.04,0.07727004812253206,0.9997963962129696,0.0485,0.0182,0.1065,0.1638,24.5728,55.7329
840,26,1.04,0.08032592716202534,0.9997062279670975,0.0504,0.019,0.1107,0.1703,24.539,55.7158
850,26,1.04,0.0834368670851131,0.9997171945701357,0.0523,0.0197,0.115,0.1769,24.5046,55.6983
860,26,1.04,0.08660286789179535,0.9997275204359674,0.0543,0.0204,0.1194,0.1836,24.4697,55.6805
870,26,1.04,0.0898199966618152,0.9997372799719766,0.0563,0.0212,0.1238,0.1904,24.4341,55.6624
880,26,1.04,0.09308432047491619,0.9997464931553153,0.0584,0.022,0.1283,0.1973,24.398,55.644
890,26,1.04,0.09639977225135479,0.9997552219321149,0.0605,0.0228,0.1329,0.2044,24.3614,55.6253
900,26,1.04,0.09976635199113114,0.999763481551561,0.0626,0.0236,0.1375,0.2115,24.3242,55.6064
910,26,1.04,0.1031801267739885,0.9997713066016162,0.0647,0.0244,0.1422,0.2187,24.2865,55.5872
920,26,1.04,0.10664109659992686,0.9997049712346954,0.0669,0.0252,0.147,0.2261,24.2482,55.5677
930,26,1.04,0.11014926146894623,0.9997143469256589,0.0691,0.026,0.1518,0.2335,24.2095,55.548
940,26,1.04,0.11370068846078972,0.9997232791421654,0.0713,0.0268,0.1567,0.241,24.1702,55.528
950,26,1.04,0.11729931049571422,0.9997317596566524,0.0736,0.0277,0.1617,0.2486,24.1305,55.5078
960,26,1.04,0.120941194653463,0.999739837398374,0.0759,0.0286,0.1667,0.2564,24.0902,55.4873
970,26,1.04,0.12462240801377916,0.9996844231254735,0.0782,0.0294,0.1718,0.2642,24.0495,55.4666
980,26,1.04,0.12834688349691958,0.9996935711221426,0.0805,0.0303,0.1769,0.2721,24.0084,55.4456
990,26,1.04,0.1321146211028843,0.9997023100738271,0.0829,0.0312,0.1821,0.28,23.9667,55.4244
1000,26,1.04,0.13592168791141637,0.9997106481481481,0.0853,0.0321,0.1873,0.2881,23.9247,55.403
1010,26,1.04,0.13976808392251613,0.9996623332770556,0.0877,0.033,0.1926,0.2963,23.8821,55.3814
1020,26,1.04,0.14365380913618314,0.9996714669002903,0.0901,0.0339,0.198,0.3045,23.8392,55.3595
1030,26,1.04,0.1475788635524178,0.9996269054471805,0.0926,0.0348,0.2034,0.3128,23.7958,55.3374
1040,26,1.04,0.15153931425096312,0.9996366467687516,0.0951,0.0358,0.2088,0.3212,23.752,55.3151
1050,26,1.04,0.15553516123181924,0.9996459997977142,0.0976,0.0367,0.2143,0.3297,23.7078,55.2926
1060,26,1.04,0.15957033741524274,0.9996056587962735,0.1001,0.0377,0.2199,0.3382,23.6632,55.2699
1070,26,1.04,0.16364090988097704,0.9996154585656605,0.1026,0.0386,0.2255,0.3468,23.6182,55.247
1080,26,1.04,0.16774294570876525,0.999577979930601,0.1052,0.0396,0.2312,0.3555,23.5728,55.2239
1090,26,1.04,0.17188431073912097,0.9995423759838917,0.1078,0.0406,0.2369,0.3643,23.527,55.2006
1100,26,1.04,0.17605320621127402,0.9995532124028238,0.1104,0.0416,0.2426,0.3731,23.4809,55.1771
1110,26,1.04,0.18026143088599447,0.9995200069817166,0.1131,0.0426,0.2484,0.382,23.4343,55.1534
1120,26,1.04,0.18449718600251222,0.9994884038199182,0.1157,0.0436,0.2542,0.391,23.3874,55.1295
1130,26,1.04,0.1887683374013406,0.9994583107629484,0.1184,0.0446,0.2601,0.4,23.3402,55.1055
1140,26,1.04,0.19307095216222306,0.9994296190670198,0.1211,0.0456,0.266,0.4091,23.2926,55.0812
1150,26,1.04,0.1974050302851594,0.9994022951864838,0.1238,0.0466,0.272,0.4183,23.2446,55.0568
1160,26,1.04,0.20177057177014981,0.9993762426416125,0.1265,0.0476,0.278,0.4276,23.1963,55.0322
1170,26,1.04,0.2061636436969374,0.9993513925982449,0.1293,0.0487,0.284,0.4369,23.1476,55.0074
1180,26,1.04,0.21058817898577906,0.9993276808725209,0.132,0.0497,0.2901,0.4462,23.0986,54.9825
1190,26,1.04,0.2150441776366746,0.9992684443469038,0.1348,0.0508,0.2963,0.4556,23.0492,54.9574
1200,26,1.04,0.21952770672936744,0.999247554552295,0.1376,0.0518,0.3024,0.4651,22.9995,54.9321
1210,26,1.04,0.22404269918411424,0.9991925007899449,0.1405,0.0529,0.3086,0.4747,22.9495,54.9066
1220,26,1.04,0.22858522208065832,0.9991741509239186,0.1433,0.0539,0.3149,0.4843,22.8991,54.8809
1230,26,1.04,0.2331592083392563,0.99912286620336,0.1462,0.055,0.3212,0.4939,22.8484,54.8551
1240,26,1.04,0.2377607250396516,0.9990736758527144,0.149,0.0561,0.3275,0.5037,22.7974,54.8292
1250,26,1.04,0.2423897721818441,0.9990264481583644,0.1519,0.0572,0.3338,0.5134,22.746,54.803
1260,26,1.04,0.24704634976583387,0.9989492788231923,0.1549,0.0583,0.3402,0.5233,22.6943,54.7767
1270,26,1.04,0.25173045779162084,0.9989063525294504,0.1578,0.0594,0.3467,0.5332,22.6423,54.7502
1280,26,1.04,0.25644602917946185,0.9988344273357462,0.1607,0.0605,0.3531,0.5431,22.5899,54.7236
1290,26,1.04,0.26118519808884333,0.9987652461978617,0.1637,0.0616,0.3596,0.5531,22.5373,54.6968
1300,26,1.04,0.2659518974400219,0.998698648368874,0.1667,0.0627,0.3662,0.5632,22.4843,54.6698
1310,26,1.04,0.2707500601532546,0.9986345544870864,0.1697,0.0639,0.3728,0.5733,22.4309,54.6426
1320,26,1.04,0.27557182038802785,0.9985442712793287,0.1727,0.065,0.3794,0.5835,22.3773,54.6153
1330,26,1.04,0.28042111106459827,0.9984853159799164,0.1757,0.0661,0.386,0.5937,22.3233,54.5878
1340,26,1.04,0.28529793218296584,0.9984008822718501,0.1787,0.0673,0.3927,0.604,22.2689,54.5602
1350,26,1.04,0.29020228374313073,0.9982924052691494,0.1818,0.0684,0.3994,0.6143,22.2143,54.5324
1360,26,1.04,0.2951302328248361,0.9981876332622601,0.1849,0.0696,0.4061,0.6246,22.1593,54.5044
1370,26,1.04,0.30008571234833875,0.998086500655308,0.1879,0.0707,0.4129,0.6351,22.104,54.4763
1380,26,1.04,0.30506478939338183,0.9979888613861386,0.191,0.0719,0.4197,0.6455,22.0484,54.448
1390,26,1.04,0.31007139688022206,0.997869101978691,0.1941,0.0731,0.4266,0.6561,21.9925,54.4195
1400,26,1.04,0.31510553480885967,0.9977533699450823,0.1973,0.0743,0.4334,0.6666,21.9362,54.3908
1410,26,1.04,0.3201593373387809,0.9976168832764171,0.2004,0.0754,0.4403,0.6772,21.8796,54.362
1420,26,1.04,0.32524067031049947,0.9974848243004668,0.2036,0.0766,0.4473,0.6879,21.8227,54.3331
1430,26,1.04,0.33034560080375847,0.9973332063431593,0.2067,0.0778,0.4542,0.6986,21.7654,54.3039
1440,26,1.04,0.33547412881855804,0.9971864009378665,0.2099,0.079,0.4612,0.7093,21.7078,54.2746
1450,26,1.04,0.3406262543548981,0.9970442212215679,0.2131,0.0802,0.4682,0.7201,21.65,54.2452
1460,26,1.04,0.3458019774127785,0.9968609253446159,0.2163,0.0814,0.4752,0.7309,21.5918,54.2156
1470,26,1.04,0.3509973650719428,0.9966833247428456,0.2195,0.0826,0.4823,0.7418,21.5333,54.1858
1480,26,1.04,0.35621635025264753,0.9965110630216845,0.2227,0.0838,0.4894,0.7527,21.4744,54.1559
1490,26,1.04,0.36145500003463593,0.996300487465181,0.226,0.0851,0.4965,0.7636,21.4153,54.1258
1500,26,1.04,0.36671331441790816,0.9960961798331224,0.2292,0.0863,0.5036,0.7745,21.3559,54.0956
1510,26,1.04,0.3719873604822074,0.995897826270828,0.2325,0.0875,0.5107,0.7855,21.2962,54.0652
1520,26,1.04,0.37728107114779025,0.995663504638799,0.2357,0.0887,0.5179,0.7965,21.2362,54.0347
1530,26,1.04,0.382594446414657,0.9954358552631579,0.239,0.09,0.525,0.8075,21.1759,54.004
10,27,1.04,3.616179778808107e-08,0.0,0.0,0.0,0.0,0.0,25.4264,56.1675
20,27,1.04,3.616179778808107e-08,0.0,0.0,0.0,0.0,0.0,25.4264,56.1675
30,27,1.04,3.616179778808107e-08,0.0,0.0,0.0,0.0,0.0,25.4264,56.1675
40,27,1.04,3.616179778808107e-08,0.0,0.0,0.0,0.0,0.0,25.4264,56.1675
50,27,1.04,3.616179778808107e-08,0.0,0.0,0.0,0.0,0.0,25.4264,56.1675
60,27,1.04,3.616179778808107e-08,0.0,0.0,0.0,0.0,0.0,25.4264,56.1675
70,27,1.04,3.616179778808107e-08,0.0,0.0,0.0,0.0,0.0,25.4264,56.1675
80,27,1.04,3.616179778808107e-08,0.0,0.0,0.0,0.0,0.0,25.4264,56.1675
90,27,1.04,3.896758458950848e-06,0.0,0.0,0.0,0.0,0.0,25.4263,56.1675
100,27,1.04,3.896758458950848e-06,0.0,0.0,0.0,0.0,0.0,25.4263,56.1675
110,27,1.04,3.896758458950848e-06,0.0,0.0,0.0,0.0,0.0,25.4263,56.1675
120,27,1.04,7.829678715689778e-06,0.0,0.0,0.0,0.0,0.0,25.4262,56.1674
130,27,1.04,1.1762598972428707e-05,0.0,0.0,0.0,0.0,0.0,25.4261,56.1674
140,27,1.04,1.569551922930736e-05,0.0,0.0,0.0,0.0,0.0,25.426,56.1673
150,27,1.04,2.356135974278522e-05,0.0,0.0,0.0,0.0,0.0,25.4258,56.1672
160,27,1.04,3.142720025626308e-05,0.0,0.0,0.0,0.0,0.0,25.4256,56.1671
170,27,1.04,4.322596102647987e-05,0.0,0.0,0.0,0.0,0.0,25.4253,56.167
180,27,1.04,5.895764205343559e-05,0.0,0.0,0.0,0.0,0.0,25.4249,56.1668
190,27,1.04,7.862224333726996e-05,0.0,0.0,0.0,0.0,0.0,25.4244,56.1665
200,27,1.04,0.00010221976487770354,0.0,0.0,0.0,0.0,0.0,25.4238,56.1663
210,27,1.04,0.00012975020667487603,0.05882352941176461,0.0,0.0,0.0,0.0,25.4231,56.1659
220,27,1.04,0.00016514648898566613,0.04761904761904754,0.0,0.0,0.0,0.0,25.4223,56.1655
230,27,1.04,0.00020840861180993408,0.0740740740740741,0.0,0.0,0.0,0.0,25.4213,56.165
240,27,1.04,0.00026346949540441883,0.12121212121212127,0.0,0.0,0.0,0.0001,25.4202,56.1644
250,27,1.04,0.0003263962195123814,0.19512195121951226,0.0,0.0,0.0001,0.0001,25.4191,56.1638
260,27,1.04,0.0004011217043905608,0.27450980392156865,0.0001,0.0,0.0002,0.0002,25.4178,56.1632
270,27,1.04,0.000487645950038957,0.3548387096774193,0.0001,0.0,0.0002,0.0004,25.4164,56.1625
280,27,1.04,0.0005938347969711875,0.42666666666666664,0.0002,0.0001,0.0004,0.0005,25.415,56.1618
290,27,1.04,0.0007118224046736349,0.5054945054945056,0.0002,0.0001,0.0005,0.0008,25.4134,56.161
300,27,1.04,0.0008534075339166555,0.5740740740740741,0.0003,0.0001,0.0007,0.001,25.4117,56.1602
310,27,1.04,0.0010107243441864922,0.6328124999999999,0.0004,0.0002,0.0009,0.0014,25.4099,56.1592
320,27,1.04,0.001191638675996902,0.6887417218543046,0.0005,0.0002,0.0011,0.0017,25.4079,56.1582
330,27,1.04,0.0013961505293478853,0.7359550561797753,0.0006,0.0002,0.0014,0.0022,25.4057,56.1571
340,27,1.04,0.0016281928244959013,0.7777777777777778,0.0008,0.0003,0.0017,0.0027,25.4032,56.1558
350,27,1.04,0.0018877655614413693,0.8125,0.001,0.0004,0.0021,0.0033,25.4005,56.1544
360,27,1.04,0.0021788016604407487,0.8447653429602887,0.0012,0.0004,0.0025,0.0039,25.3975,56.1529
370,27,1.04,0.0025052340417507785,0.8742138364779874,0.0014,0.0005,0.003,0.0046,25.3942,56.1512
380,27,1.04,0.0028631297851148593,0.8983516483516483,0.0016,0.0006,0.0035,0.0054,25.3906,56.1493
390,27,1.04,0.0032564218107897303,0.9154589371980676,0.0019,0.0007,0.0041,0.0063,25.3865,56.1473
400,27,1.04,0.0036890430390319907,0.9317697228144989,0.0022,0.0008,0.0047,0.0073,25.3821,56.145
410,27,1.04,0.004164926390098519,0.9471698113207547,0.0025,0.0009,0.0054,0.0084,25.3772,56.1425
420,27,1.04,0.004684071863989176,0.9579831932773109,0.0028,0.0011,0.0062,0.0095,25.3718,56.1398
430,27,1.04,0.00524647946070424,0.9670164917541231,0.0032,0.0012,0.007,0.0107,25.3659,56.1368
440,27,1.04,0.005856082100500171,0.9731182795698925,0.0036,0.0013,0.0079,0.0121,25.3595,56.1335
450,27,1.04,0.006512879783377109,0.9794685990338166,0.004,0.0015,0.0088,0.0135,25.3525,56.1299
460,27,1.04,0.007220805429591793,0.9836601307189542,0.0045,0.0017,0.0098,0.0151,25.3449,56.1261
470,27,1.04,0.007983791959400821,0.987192118226601,0.0049,0.0019,0.0109,0.0167,25.3367,56.1219
480,27,1.04,0.008797906452547737,0.9892665474060822,0.0055,0.0021,0.012,0.0185,25.3279,56.1174
490,27,1.04,0.009667081829289137,0.9918633034987795,0.006,0.0023,0.0132,0.0203,25.3185,56.1126
500,27,1.04,0.010591318089624881,0.9933184855233852,0.0066,0.0025,0.0145,0.0223,25.3084,56.1075
510,27,1.04,0.01157454815381185,0.9945652173913044,0.0072,0.0027,0.0159,0.0244,25.2977,56.102
520,27,1.04,0.012620704942106918,0.9956359102244389,0.0079,0.003,0.0173,0.0266,25.2862,56.0962
530,27,1.04,0.013721922613996334,0.996559633027523,0.0086,0.0032,0.0188,0.029,25.2741,56.09
540,27,1.04,0.014886067009993852,0.9968287526427062,0.0093,0.0035,0.0205,0.0315,25.2614,56.0835
550,27,1.04,0.016109205209842454,0.99755859375,0.0101,0.0038,0.0222,0.0341,25.2479,56.0767
560,27,1.04,0.017399203054055755,0.9977396021699819,0.0109,0.0041,0.0239,0.0368,25.2337,56.0694
570,27,1.04,0.01875212762237716,0.9983221476510067,0.0117,0.0044,0.0258,0.0397,25.2188,56.0619
580,27,1.04,0.02016797891480653,0.9984399375975038,0.0126,0.0048,0.0278,0.0427,25.2032,56.0539
590,27,1.04,0.02164675693134372,0.998546511627907,0.0136,0.0051,0.0298,0.0458,25.1869,56.0456
600,27,1.04,0.023192394592245754,0.9989827060020345,0.0145,0.0055,0.0319,0.0491,25.1699,56.0369
610,27,1.04,0.024804891897512487,0.9990485252140817,0.0155,0.0059,0.0342,0.0525,25.1521,56.0279
620,27,1.04,0.026476383006630445,0.999108734402852,0.0166,0.0062,0.0365,0.0561,25.1336,56.0185
630,27,1.04,0.02821866668036984,0.9991638795986622,0.0177,0.0067,0.0389,0.0598,25.1144,56.0087
640,27,1.04,0.0300238770782172,0.9992140424417081,0.0188,0.0071,0.0414,0.0636,25.0945,55.9986
650,27,1.04,0.031895947120429265,0.9995067817509249,0.02,0.0075,0.0439,0.0676,25.0738,55.988
660,27,1.04,0.03383487680700617,0.9995350999535101,0.0212,0.008,0.0466,0.0717,25.0525,55.9772
670,27,1.04,0.035836733217690896,0.9995610184372257,0.0225,0.0085,0.0494,0.0759,25.0303,55.9659
680,27,1.04,0.03790544927274046,0.9995849761361278,0.0238,0.0089,0.0522,0.0803,25.0075,55.9543
690,27,1.04,0.04003709205189785,0.9996070726915521,0.0251,0.0095,0.0552,0.0849,24.984,55.9423
700,27,1.04,0.04223166155516334,0.9996274911529149,0.0265,0.01,0.0582,0.0895,24.9598,55.93
710,27,1.04,0.0444930907027934,0.9996463932107497,0.0279,0.0105,0.0613,0.0943,24.9348,55.9173
720,27,1.04,0.046813513654274816,0.9996639784946237,0.0294,0.0111,0.0645,0.0992,24.9092,55.9042
730,27,1.04,0.0491968633298642,0.9996802557953638,0.0309,0.0116,0.0678,0.1043,24.8828,55.8908
740,27,1.04,0.05164707264981828,0.9996954005482791,0.0324,0.0122,0.0712,0.1095,24.8558,55.877
750,27,1.04,0.05415234285336684,0.9997095134350037,0.034,0.0128,0.0746,0.1148,24.8281,55.8629
760,27,1.04,0.05672447270127997,0.9997226459575649,0.0356,0.0134,0.0782,0.1202,24.7997,55.8485
770,27,1.04,0.05935166343278773,0.9997349589186324,0.0372,0.014,0.0818,0.1258,24.7707,55.8337
780,27,1.04,0.06204178088840344,0.99974641815646,0.0389,0.0146,0.0855,0.1315,24.741,55.8186
790,27,1.04,0.06478695922761364,0.9997571636716853,0.0406,0.0153,0.0893,0.1373,24.7107,55.8031
800,27,1.04,0.06759113137067506,0.9997672524147562,0.0424,0.016,0.0932,0.1433,24.6797,55.7874
810,27,1.04,0.07045036439733084,0.9997767109523278,0.0442,0.0166,0.0971,0.1493,24.6481,55.7713
820,27,1.04,0.07336859122783797,0.9997855687788142,0.046,0.0173,0.1011,0.1555,24.6159,55.7549
830,27,1.04,0.07633794602168284,0.9997939206594539,0.0479,0.018,0.1052,0.1618,24.5831,55.7382
840,27,1.04,0.07936236169912207,0.9998017839444995,0.0498,0.0187,0.1094,0.1682,24.5496,55.7212
850,27,1.04,0.08244183826015578,0.9998091785135006,0.0517,0.0195,0.1136,0.1748,24.5156,55.7039
860,27,1.04,0.08557244278452737,0.9997242393602354,0.0537,0.0202,0.1179,0.1814,24.481,55.6862
870,27,1.04,0.0887581081924933,0.9997341368309111,0.0557,0.021,0.1223,0.1881,24.4459,55.6684
880,27,1.04,0.09199096864354026,0.9997434801197093,0.0577,0.0217,0.1268,0.195,24.4102,55.6502
890,27,1.04,0.09527102413766807,0.9997523117569354,0.0598,0.0225,0.1313,0.202,24.3739,55.6317
900,27,1.04,0.09860220759513376,0.9997606892150607,0.0619,0.0233,0.1359,0.209,24.3371,55.613
910,27,1.04,0.10198058609568032,0.9997686077902044,0.064,0.0241,0.1406,0.2162,24.2998,55.594
920,27,1.04,0.1054061596393079,0.9997761361092457,0.0661,0.0249,0.1453,0.2234,24.2619,55.5747
930,27,1.04,0.10887892822601648,0.9997832683138275,0.0683,0.0257,0.1501,0.2308,24.2235,55.5552
940,27,1.04,0.11239495893554932,0.9997200643851915,0.0705,0.0265,0.1549,0.2383,24.1847,55.5354
950,27,1.04,0.11595818468816303,0.9997286663953331,0.0727,0.0274,0.1598,0.2458,24.1453,55.5154
960,27,1.04,0.11956073964334442,0.9997368421052631,0.075,0.0282,0.1648,0.2534,24.1055,55.4951
970,27,1.04,0.12321048964160652,0.9997446373850869,0.0773,0.0291,0.1698,0.2612,24.0652,55.4746
980,27,1.04,0.1268995688424363,0.9997520609929957,0.0796,0.03,0.1749,0.269,24.0244,55.4538
990,27,1.04,0.13062797724583347,0.9996989221412658,0.0819,0.0308,0.18,0.2769,23.9832,55.4328
1000,27,1.04,0.1343957148517982,0.9997073627531312,0.0843,0.0317,0.1852,0.2849,23.9416,55.4116
1010,27,1.04,0.13820671458058714,0.9997154240182129,0.0867,0.0326,0.1905,0.293,23.8994,55.3902
1020,27,1.04,0.14205311059168677,0.9996677740863787,0.0891,0.0335,0.1958,0.3011,23.8569,55.3685
1030,27,1.04,0.1459388358053539,0.9996766195968525,0.0915,0.0345,0.2011,0.3093,23.814,55.3467
1040,27,1.04,0.14986389022158844,0.9996850724333404,0.094,0.0354,0.2065,0.3177,23.7706,55.3246
1050,27,1.04,0.15382434092013375,0.9996420535896912,0.0965,0.0363,0.212,0.326,23.7268,55.3023
1060,27,1.04,0.15781625498073312,0.9996511164274321,0.099,0.0373,0.2175,0.3345,23.6826,55.2798
1070,27,1.04,0.1618474982438999,0.9996111975116642,0.1015,0.0382,0.223,0.343,23.6381,55.2571
